Folio,Porcion Viaje,"Fecha Llegada 
(Mes/Dia/Año)",Fecha Partida (Mes/Dia/Año) ,"Pueblo, Municipio Partida",Estado/Departamento,País ,Latitude , Longitude,Elevation (meters),Tiempo Ubicacion,Metodo de Transporte (Tiempo en Transito),Paradas Interinas,Comentarios,Cargaba niños?,Grabacion,Iniciales Revisor,,,,,,
172,18,,,Pijijiapan,Chiapas,México,15.68479606,-93.21089447,47,,en pié,,,,,,,,,,,
172,19,,,Arriaga,Chiapas,México,16.23910794,-93.89747947,47,2 días,en pié,Tonalá,,,,,,,,,,
172,20,,,San Pedro,Chiapas,México,15.764029,-93.33368,35,1 noche,"bus, en pié",,,,,,,,,,,
172,21,,,la Ventosa,Oaxaca,México,16.551658,-94.949344,27,,bus,,,,,,,,,,,
172,22,,,Juchitán,Oaxaca,México,16.44105663,-95.02170261,22,2 días,en pié,,,,,,,,,,,
172,23,,,Oaxaca,Oaxaca,México,17.068995,-96.732456,1570,,bus,,,,,,,,,,,
172,24,,,CDMX,Estado de México,México,19.36863618,-99.13264404,2239,,,,,,,,,,,,,
172,25,,,Monterrey,Nuevo Leon,México,25.70622715,-100.3213773,569,,,,,,,,,,,,,
172,26,,,Villahermosa,Tabasco,México,17.98917027,-92.9449383,20,1 día,"bus, 2 días",,,,,,,,,,,
172,27,,,Matamoros,Tamaulipas,México,25.881189,-97.50745,11,,,,,,,,,,,,,
172,28,,,Villahermosa,Tabasco,México,17.98917027,-92.9449383,20,1 noche,bus,,lo regresaron,,,,,,,,,
172,29,,,Cintalpa,Chiapas,México,15.339103,-92.613802,190,,bus,,,,,,,,,,,
172,30,,,San Pedro,Chiapas,México,15.764029,-93.33368,35,,bus,,,,,,,,,,,
172,31,,,Juchitán,Oaxaca,México,16.44105663,-95.02170261,22,2 días,,,,,,,,,,,,
172,32,,,CDMX,Estado de México,México,19.36863618,-99.13264404,2239,,,,,,,,,,,,,
172,33,,,Monterrey,Nuevo Leon,México,25.70622715,-100.3213773,569,,,,,,,,,,,,,
172,34,12 de oct.,,Saltillo,Coahuila,México,25.40409965,-101.0248335,1590,,bus,,la encuesta es del 14 de octubre,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
174,1,1/1/2000,16 de agosto,La Libertad,,El Salvador,13.48888172,-89.30798171,40,,,,menos de 1h,Viaja sin ninos,,"DW, MP",,,,,,
174,2,,,El Ceibo,Peten,Guatemala,17.25885666,-90.98270541,55,,"60km a la frontera con Guatemala en pié, 4-5 días",,,,,,,,,,,
174,3,20 de agosto,,Palenque,Chiapas,México,17.51098933,-91.9908963,65,,en pié,,,,,,,,,,,
174,4,,,Macuspana,Tabasco,México,17.76103,-92.594,13,,en pié,,,,,,,,,,,
174,5,,,Villahermosa,Tabasco,México,17.98602,-92.926,13,,en pié,,,,,,,,,,,
174,6,,,Coatzalcoalcos,Veracruz,México,18.14629017,-94.43522367,27,2 días,en pié,"La Heróica, La Venta, Las Chopas, días",,,,,,,,,,
174,7,,,Tierra Blanca,Veracruz,México,18.45186487,-96.358866,71,,tren,,,,,,,,,,,
174,8,,,Orizaba,Veracruz,México,18.85063,-97.1041,1249,,tren,,,,,,,,,,,
174,9,,,Atlixco,Puebla,México,18.91173098,-98.4355891,1858,,,,,,,,,,,,,
174,10,,,CDMX (cerca de Huehuetoca),Estado de México,México,19.36864,-99.1158,2239,,,,,,,,,,,,,
174,11,,,Celaya,Guanajuato,México,20.52829,-100.814,1757,2 días,tren,,Dos dias esperando al tren,,,,,,,,,
174,12,,,San Luis Potosi,SLP,México,22.16118,-100.977,1870,1 noche,,,,,,,,,,,,
174,13,13 de octubre,,Saltillo,Coahuila,México,25.42495,-101,1590,,"tren, en pié al albergue",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
175,1,1/1/2000,12 de sept,Santa Bárbara,Santa Bárbaara,Honduras,14.918590000,-88.234200000,252,,,,aprox. 1,,,DW,,,,,,
175,2,,,frontera El Mango - así le llama,,frontera Guatemala/Honduras,,,,,5h en pié,,,,,,,,,,,
175,3,,,Rio Chiquito,,Guatemala,,,,,en pié,,,,,,,,,,,
175,4,,,Chachagualilla,Izabal,Guatemala,15.538240000,-88.504700000,28,,en pié,,,,,,,,,,,
175,5,,,Jacaltenango,Huehuetenango,Guatemala,15.663640000,-91.736200000,1658,,,,,,,,,,,,,
175,6,,,el Naranjo,Huehuetenango,Guatemala,15.525240000,-91.889200000,1647,,bus,,,,,,,,,,,
175,8,,,Tenosique,Tabasco,México,17.477490000,-91.426000000,28,3 días,"en pié, lancha, 1 día y una noche en total",,,,,,,,,,,
175,9,,,Palenque,Chiapas,México,17.509940000,-91.981800000,65,1 día,2 días y una noche en pié,Las Palmas,,,,,,,,,,
175,10,,,Salto de Agua,Chiapas,México,17.556250000,-92.345900000,17,2 días,en pié,,,,,,,,,,,
175,11,,,Francisco Rueda,Tabasco,México,17.835430000,-93.931700000,20,,1 día en pié,,por la vía del tren,,,,,,,,,
175,12,,,Las Choapas,Veracruz,México,17.915850000,-94.094200000,26,,en algo que le llama plancha,,por la vía del tren,,,,,,,,,
175,13,,,Coatzalcoalcos,Veracruz,México,18.146290000,-94.435200000,27,"2 días, 2 noches bajo un puente",aprox. 18h en pié,,por la vía del tren,,,,,,,,,
175,14,,,Tierra Blanca,Veracruz,México,18.445440000,-96.352100000,71,1 noche,tren,,,,,,,,,,,
175,15,,,Orizaba,Veracruz,México,18.850630000,-97.104100000,1249,1 noche,tren,,,,,,,,,,,
175,16,,,Apizaco,Tlaxcala,México,19.411610000,-98.146100000,2429,2 días en albergue,tren,,,,,,,,,,,
175,17,,,Huehuetoca,México,México,19.827270000,-99.203600000,2258,"2 días, 3 noche","bus, un par de horas",,,,,,,,,,,
175,18,,,Celaya,Guanajuato,México,20.528290000,-100.814000000,1757,1 noche en la vía del tren,tren,,,,,,,,,,,
175,19,,,Queretaro,Queretaro,Mexico,20.567060000,-100.387000000,1882,,algún vehículo,,,,,,,,,,,
175,20,,,San Luis Potosi,San Luis Potosi,Mexico,22.168750000,-100.977000000,1870,,tren,,,,,,,,,,,
175,21,13 de octubre,,Saltillo,Coahuila,Mexico,25.404100000,-101.025000000,1590,,"tren, en pié",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
176,1,1/1/2000,16 de sept,Santa Rosa de Copán,,Honduras,,,,,,,aprox. 1h,No,,DW,,,,,,
176,2,,,Corinto,Cortés,Honduras,15.585330000,-88.370400000,21,,un par de horas en bus,,,,,,,,,,,
176,3,,,,,Guatemala,,,,,"bus, combi",,,,,,,,,,,
176,4,,,La Técnica,Petén,Guatemala,16.816330000,-90.884100000,112,,"en pié, combis, en total 2 días cruzando Guatemala",,frontera con México,,,,,,,,,
176,5,19 de sept,20 de sept,Palenque,Chiapas,México,17.556840000,-92.342000000,65,1 noche,,,,,,,,,,,,
176,6,20 de sept,21 de sept,Villahermosa,Tabasco,México,17.989170000,-92.944900000,20,1 noche,,,,,,,,,,,,
176,7,29 de sept,,Coatzacoalcos,Veracruz,Mexico,18.146290000,-94.435200000,27,bus,"10 diás en pié, bus","La Gloria, Salto de Agua, las Choapas, Chantal",,,,,,,,,,
176,8,,,Tierra Blanca,Veracruz,México,18.445440000,-96.352100000,71,tren,,,,,,,,,,,,
176,9,,,Orizaba,Veracruz,México,18.850630000,-97.104100000,1249,tren,,,,,,,,,,,,
176,10,,,Apizaco,Tlaxcala,México,19.411610000,-98.146100000,2429,tren,,,,,,,,,,,,
176,11,,,CDMX,México,México,19.427520000,-99.139000000,2239,bus,,,,,,,,,,,,
176,12,,,Huehuetoca,México,México,19.827270000,-99.203600000,2258,,,,,,,,,,,,,
176,13,,,SLP,México,22.16118,-100.977000000,1870.000000000,1 noche en la calle,"taxi, bus",,,,,,,,,,,,
176,14,13 de octubre,,Coahuila,México,25.4041,-101.025000000,1590.000000000,,tren,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
177,1,1/1/2000,15 de sept,Tegucigalpa,Francisco Morazán,Honduras,14.050545930,-87.136318930,977,,,,aprox. 1h,No,,DW,,,,,,
177,2,15 de sept,15 de sept,San Pedro Sula,Cortés,Honduras,15.505839510,-87.993252450,90,1 día,2h en bus,,,,,,,,,,,
177,3,15 de sept,15 de sept,Corinto,Cortés,Honduras,15.584840340,-88.370891650,21,,3h en bus,,,,,,,,,,,
177,4,16 de sept,18 de sept,terminal,,Guatemala,,,,2 días,4h en bus,,,,,,,,,,,
177,5,18/19 de sept,24/25 de sept,frontera la Técnica,Petén,Guatemala,16.816330000,-90.884100000,112,5 días,2h en bus,,,,,,,,,,,
177,6,24/25 de sept,,Palenque,Chiapas,México,17.511210000,-91.992800000,65,3 días en el albergue,"balsa, taxi 4h",,,,,,,,,,,
177,7,,,Salto de Agua,Chiapas,México,17.556360000,-92.343400000,17,2/3 días,"5h en pié, aventones",,,,,,,,,,,
177,8,,,las Choapas,Veracruz,México,17.915850000,-94.094200000,26,2 días,,,,,,,,,,,,
177,9,,,Coatzalcoalcos,Veracruz,México,18.133490000,-94.457800000,38,2 días,7h en aventones,,,,,,,,,,,
177,10,,,Tierra Blanca,Veracruz,México,18.445440000,-96.352100000,71,3 días,tren,,,,,,,,,,,
177,11,,,Apizaco,Tlaxcala,México,19.411610000,-98.146100000,2429,4 días,tren,,,,,,,,,,,
177,12,,,La Lechería,Estado de México,México,19.597823000,-99.184828000,2266,,tren,,,,,,,,,,,
177,13,,,Huehuetoca,Estado de México,México,19.827270000,-99.203600000,2258,1 día,,,,,,,,,,,,
177,14,,,SPL,San Luis Potosi,México,22.168750000,-100.977000000,1870,1 día,tren de noche,,,,,,,,,,,
177,15,3 de octubre,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,7h en tren,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
180,1,1/1/2000,22 de sept,San Pedro Sula,Cortés,Honduras,15.505839510,-87.993252450,90,,,,aprox. 1h,,,DW,,,,,,
180,2,23 de sept,,Tecún Umán,San Marcos,Guatemala,14.651817000,-90.455039000,1485,,aprox. 22h en bus,bus de la Terminal Metropolitana,,,,,,,,,,
180,3,aprox. el 24 de sept,,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,"bicitaxis, balsa",,,,,,,,,,,
180,4,,,Tapachula,Chiapas,México,14.907640000,-92.268100000,158,1 noche en hotel en el área,bus,,,,,,,,,,,
180,5,,,Huixtla,Chiapas,México,15.133089030,-92.462783940,36,,,,,,,,,,,,,
180,6,,,Villa Comaltitlán,Chiapas,México,15.213268000,-92.576350000,34,,,,,,,,,,,,,
180,7,,,Escuintla,Chiapas,México,15.315951950,-92.655044670,89,,,,,,,,,,,,,
180,8,,,Mapastepec,Chiapas,México,15.428261350,-92.887183900,38,,,,,,,,,,,,,
180,9,,,Pijijiapan,Chiapas,México,15.684796060,-93.210894470,47,,,,,,,,,,,,,
180,10,,,Tonalá,Chiapas,México,16.091289780,-93.759986850,48,,"5-6 días en pié, combis desde Tapachula, descansando en las noches en terminales etc",,,,,,,,,,,
180,11,,,Acayucan,Veracruz,México,17.950191310,-94.924767920,83,3 días,1 noche en bus,,"migración los paró, se quedaron en un albergue",,,,,,,,,
180,12,,,Loma Bonita,Veracruz,México,18.109030000,-95.876185000,38,,bus,,,,,,,,,,,
180,13,8/9 de oct,,Córdoba,Veracruz,México,18.878317170,-96.924834270,825,1 noche en hotel,,,,,,,,,,,,
180,14,,,SLP,San Luis Potosi,México,22.168753080,-100.976702800,1870,3 días,bus,"Córdoba, Orizaba, Tehuacán, Jalapa, CDMX",,,,,,,,,,
180,15,,,Salinas de Hidalgo,San Luis Potosi,México,22.624966000,-101.715105000,2078,,,,,,,,,,,,,
180,16,,,Zacatecas,Zacatecas,México,22.770464000,-102.595403000,2445,1 noche en un comedor,,,,,,,,,,,,
180,17,,,Sierra Vieja,Zacatecas,México,23.497296000,-102.133451000,1948,1 noche,bus,,,,,,,,,,,
180,18,,,Concepción de Oro,,México,24.614939000,-101.417716000,2063,,"en pié, aventón",,,,,,,,,,,
180,19,15 de oct,,Saltillo,Coahuila,México,25.404099650,-101.024833500,1590,,"taxi, en pié",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
181,1,1/1/2000,20 de sept,San Pedro Sula,Cortés,Honduras,15.504970000,-88.023900000,90,,,,aprox. 1h,Hijas de 2 y 5 años,,DW,,,,,,
181,2,22 de sept,23 de sept,Tecún Umán,San Marcos,Guatemala,14.651817000,-90.455039000,1485,1 noche,2 días en autobús,,,,,,,,,,,
181,3,23 de sept,23 de sept,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,balsa,,,,,,,,,,,
181,4,23 de sept,23 de sept,Tapachula,Chiapas,México,14.909851290,-92.260796590,158,,carro,,,,,,,,,,,
181,5,23 de sept,23 de sept,Huehuetán,Chiapas,México,15019324.000000000,-92385314.000000000,60,,combi,,,,,,,,,,,
181,6,,,Huixtla,Chiapas,México,15.139850000,-92.471500000,33,,combi,,,,,,,,,,,
181,7,,,Mapastepec,Chiapas,México,15.433039080,-92.898662560,60,,,,,,,,,,,,,
181,8,23 de sept,24 de sept,Pijijiapan,Chiapas,México,15.684800000,-93.210900000,47,1 noche en la calle,combi,,,,,,,,,,,
181,9,,,Arriaga,Chiapas,México,16.233450000,-93.910200000,47,1 día,bus directo,,,,,,,,,,,
181,10,,,Juchitán,Oaxaca,México,16.441060000,-95.021700000,22,1 noche en la terminal,bus,,,,,,,,,,,
181,11,,,Oaxaca,Oaxaca,México,17.069000000,-96.732500000,1570,"12 días en la 'Casa Pato', 6 días en un albergue","bus, taxi",Hospital de la Niñez Oaxaca,al hospital - su niña se enfermó,,,,,,,,,
181,12,,,CDMX,Estado de Mexico,México,19.368640000,-99.132600000,2239,,algún vehículo,,,,,,,,,,,
181,13,,,Atitalaquía,Hidalgo,México,20059733.000000000,-99222507.000000000,2095,2 días,combi,,alguien los vió en la calle y les ayudó,,,,,,,,,
181,14,,,Querétaro,Querétaro,México,20.567060000,-100.387000000,1882,2-3 días en el albergue,combi,,,,,,,,,,,
181,15,,,San Luis Potosi,San Luis Potosi,México,22.168750000,-100.977000000,1870,,combi,,,,,,,,,,,
181,16,,,Vanegas,San Luis Potosi,México,23883966.000000000,-100951969.000000000,1740,1 noche esperando al tren,tren,,iban en camino a Monterrey pero el tren paró,,,,,,,,,
181,17,17 de octubre,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,tren,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
183,1,1/1/2000,03 de junio,El Progreso,Yoro,Honduras,15.402795000,-87.798605000,46,,,,aprox. 1,No,,DW,,,,,,
183,2,,,Ciudad de Guatemala,Guatemala,Guatemala,14.621554770,-90.517284220,1495,,un par de horas en bus,,,,,,,,,,,
183,3,10 de junio,,Tecún Umán,San Marcos,Guatemala,14.651817000,-90.455039000,1485,7 días,desde El Porgreso 16h en bus,,,,,,,,,,,
183,4,,,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,1 mes,balsa,,,,,,,,,,,
183,5,,,Tapachula,Chiapas,México,14.907640000,-92.268100000,158,,,,"lo regresan a Guatmala y vuelve a cruzar la frontera despues de haber estado detenido un mes (julio, agosto)",,,,,,,,,
183,6,,,Ciudad Madero,Tamaulipas,México,22274996.000000000,-97833888.000000000,7,aprox. 20 días,,,,,,,,,,,,
183,7,,,Tapachula,Chiapas,México,14.909851290,-92.260796590,158,,,,se regresó,,,,,,,,,
183,8,,,CDMX,Estado de México,México,19.368636180,-99.132644040,2239,,bus,,,,,,,,,,,
183,9,,,Monterrey,Nuevo Leon,México,25.706227150,-100.321377300,569,,algún vehículo,,,,,,,,,,,
183,10,17 de octubre,,Saltillo,Coahuila,México,25.404099650,-101.024833500,1590,,algún vehículo,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
187,1,1/1/2000,26 de febrero,,Olancho,Honduras,,,,,,,aprox. 1h,No,,DW,,,,,,
187,2,26 de febrero,27 de feb,San Pedro Sula,Cortés,Honduras,15.505840000,-87.993300000,,1 noche,bus,,,,,,,,,,,
187,3,,,Corinto,Cortés,Honduras,15.584840000,-88.370900000,21,,bus,,,,,,,,,,,
187,4,,,,,frontera con Guatemala,,,,,1 día en bus,,lo regresan a Honduras,,,,,,,,,
187,5,,,Corinto,Cortés,Honduras,15.584840000,-88.370900000,21,,bus,,,,,,,,,,,
187,6,,,,,frontera con Guatemala,,,,,bus,,,,,,,,,,,
187,7,,,Corinto,Cortés,Honduras,15.584840000,-88.370900000,21,,bus,,,,,,,,,,,
187,8,,,La Ruidosa,Izabal,Guatemala,15.506000000,-88.819900000,59,,bus,,,,,,,,,,,
187,9,27 de feb,28 de feb,Flores,Petén,Guatemala,16.916329840,-89.892800000,134,1 noche,combi,,,,,,,,,,,
187,10,,,frontera La Técnica,Petén,Guatemala,16.816330000,-90.884100000,112,,bus,,,,,,,,,,,
187,11,28 de feb,10 de oct,Palenque,Chiapas,México,17.511210000,-91.992800000,65,8 meses,"combi, en pié 3h",,"duermieron el la calle, en La Casa del Migrante, rentaron un cuarto, por el papeleo para sacar una credencial - mientras trabajó",,,,,,,,,
187,12,,,Tuxtla,Chiapas,Mexico,16.756710000,-93.122700000,535,,,,,,,,,,,,,
187,13,,,Villahermosa,Tabasco,México,17.989170000,-92.944900000,20,1 noche,combi,,,,,,,,,,,
187,14,,,Monterrey,Nuevo Leon,México,25.706230000,-100.321000000,569,,avión,,,,,,,,,,,
187,15,10/11 de oct,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
190,1,"originalmente de Venezuela, viveron 4 años en Colombia",aprox. 8 de feb,Arauca,Arauca,Colombia,7.088363000,-70.761783000,129,,,,aprox. 1h,"No, pero tiene un hijo de 7 años y está embarazada",,DW,,,,,,
190,2,16 de feb,4 de mayo,Lima,Lima,Perú,-12.076892000,-155.562598000,128,3 meses,8 días en bus,,trabajaron,,,,,,,,,
190,3,aprox. 11 de mayo,15 de mayo,,,Ecuador,,,,,aprox . 1 semana en buses cruzando Ecuadoor,,,,,,,,,,,
190,4,15 de mayo,,Bogotá,Bogota,Colombia,4.675375953,-74.084938170,2552,,,,,,,,,,,,,
190,5,,,Medellín,Antioquia,Colombia,6.255124486,-75.589966230,1479,,3-4 días en buses }desde que entran a Colombia,,,,,,,,,,,
190,6,19 de mayo,19 de mayo,Necoclí,Antioquia,Colombia,8.426230000,-76.784700000,5,,,,,,,,,,,,,
190,7,19 de mayo,,,Darién,Colombia,,,,,en pié,,,,,,,,,,,
190,8,23/24 de mayo,26 de mayo,,Darién,Panamá,,,,2 días,4 días cruzando la selva en pié,,,,,,,,,,,
190,9,26 de septiembre,26 de septiembre,,,Costa Rica,,,,6 meses,buses,algún lugar en Panamá donde los metieron al bus,"su embarazo se complicó, mientras su pareja trabajó",,,,,,,,,
190,10,26 de septiembre,26 de septiembre,,,Nicaragua,,,,,horas,,,,,,,,,,,
190,11,27 de sept,28 de sept,,,Honduras,,,,1 día,,,,,,,,,,,,
190,12,28 de sept,30 de sept,,,Guatemala,,,,2 días,,,"varios pueblos, Ciudad Guatemala, Coatepeque, Santa Lucía, Mazatenango",,,,,,,,,
190,13,3 de octubre,3 de octubre,Tecún Uman,San Marcos,Guatemala,14.651817000,-90.455039000,1485,,3 días cruzando Guatemala en pié,,,,,,,,,,,
190,14,3 de octubre,3 de octubre,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,,,,,,,,,,,,
190,15,3 de octubre,4 de oct,Tapachula,Chiapas,México,14.909850000,-92.260800000,158,1 noche,"combi, en pié",,,,,,,,,,,
190,16,,,Huixtla,Chiapas,México,15.133090000,-92.462800000,36,,"combi, en pié",,,,,,,,,,,
190,17,,,Mazatepec,Chiapas,México,15.433039080,-92.898662560,38,,"combi, en pié",,,,,,,,,,,
190,18,5 de oct,8 de oct,Pijijiapan,Chiapas,México,15.684796060,-93.210894470,47,3 días,"combi, en pié - desde Tapachula para acá aprox. 1 día",,trabajaron,,,,,,,,,
190,19,,,Tonalá,Chiapas,México,16.091289780,-93.759986850,48,,"combi, en pié, motos",,,,,,,,,,,
190,20,,,Arriaga,Chiapas,México,16.233450000,-93.910200000,47,,"combi, en pié, motos",,,,,,,,,,,
190,21,,,San Pedro,Oaxaca,México,16.369065090,-94.194518110,58,,"combi, en pié, motos",,,,,,,,,,,
190,22,,,Union Hidalgo,Oaxaca,México,16.474290000,-94.831797000,14,,"combi, en pié, motos",,,,,,,,,,,
190,23,,10 de oct,Juchitán,Oaxaca,México,16.441056630,-95.021702610,22,3 días,"combi, en pié, motos - aprox. 3 diás desde Pijijiapám",,trabajaron,,,,,,,,,
190,24,11 de oct,17 de oct,CDMX,Estado de Mexico,México,19.368636180,-99.115821210,2239,6 días,1 noche en bus,,,,,,,,,,,
190,25,,,Monterrey,Nuevo Leon,México,25.706227150,-100.321377300,569,,,,,,,,,,,,,
190,26,18 de oct,19 de oct,SLP,San Luis Potosi,México,22.168753080,-100.976702800,1865,,,,,,,,,,,,,
190,27,19 de oct,,Saltillo,Coahuila,México,25.404099650,-101.024833500,1590,,"aventón, en pié",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
191,1,1/1/2000,9 de sept,Santa Cruz de Yojoa,Cortés,Honduras,14.980710000,-87.889400000,478,,,,aprox. 1h y media,No,,DW,,,,,,
191,2,,,Corinto,Cortés,Honduras,15.584840000,-88.370900000,21,,1 día,La Ruidosa,,,,,,,,,,
191,3,,,frontera La Técnica,Petén,Guatemala,16.816330000,-90.884100000,112,,,,,,,,,,,,,
191,4,22 de sept,23 de sept,Palenque,Chiapas,México,17.510990000,-91.990900000,65,1 noche en un albergue,en pié,,,,,,,,,,,
191,5,23 de sept,23 de sept,Salto de Agua,Chiapas,México,17.555970000,-92.342100000,17,1 día,1 día en pié,,,,,,,,,,,
191,6,,,Macuspana,Tabasco,México,17.761030000,-92.594000000,13,,en pié,,,,,,,,,,,
191,7,,,Juárez,Chiapas,México,17.607570000,-93.193800000,130,,en pié,,,,,,,,,,,
191,8,,,Coatzalcoalcos,Veracruz,México,18.133490000,-94.457800000,38,1 noche,,"San Francisco, Las Choapas, San Manuel, Huimanguillo, Chontalpa,",10 días desde que entró a México,,,,,,,,,
191,9,,,Tierra Blanca,Veracruz,México,18.445440000,-96.352100000,71,,tren,,,,,,,,,,,
191,10,,,Córdoba,Veracruz,México,18.884100000,-96.923500000,825,,tren,,2 días de Coatzalcoalcos para acá,,,,,,,,,
191,11,,,Apizaco,Tlaxcala,México,19.411610000,-98.146100000,2429,2 días en la Casa del Migrante,2 días en tren,,,,,,,,,,,
191,12,,,Bojay,Hidalgo,México,20.047770000,-99.238300000,2122,,1 día en autobús,,,,,,,,,,,
191,13,,,Querétaro,Queretaro,Mexico,20.567060000,-100.387000000,1882,,bus,,,,,,,,,,,
191,14,,,Dolores Hidalgo,Guanajuato,México,21.156350000,-100.933000000,1917,,bus,,,,,,,,,,,
191,15,,,San Felipe,Guanajuato,México,21.478610000,-101.215000000,2088,,bus,,,,,,,,,,,
191,16,,,SLP,SLP,México,22.161180000,-100.977000000,1870,2 días afuera,bus,,,,,,,,,,,
191,17,20 de oct,,Saltillo,Coahuila,México,25.404100000,-101.025000000,1590,,"tren, en pié de la estación",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
192,1,1/1/2000,1 de oct,Ciudad de Guatemala,Guatemala City,Guatemala,14.635635660,-90.492422770,1477,,,,aprox. 1h,No,,DW,,,,,,
192,2,,,Tecún Uman,Guatemala City,Guatemala,14.667843250,-90.510630080,1485,,7-8h en autobús,,,,,,,,,,,
192,3,1 de oct,1 de oct,Ciudad Hidalgo,Chiapas,México,14.622760000,-92.184700000,22,,,,,,,,,,,,,
192,4,aprox. 4 de oct,aprox. 4 de oct,Tapachula,Chiapas,México,14.909850000,-92.260800000,158,,aprox. 2 días en pié,,,,,,,,,,,
192,5,,,Huixtla,Chiapas,México,15.133089030,-92.462783940,36,,,,,,,,,,,,,
192,6,,,Villa Comaltitlán,Chiapas,México,15.213268000,-92.576350000,34,,,,,,,,,,,,,
192,7,,,Escuintla,Chiapas,México,15.315951950,-92.655044670,89,,,,,,,,,,,,,
192,8,,,Mazatepec,Chiapas,México,15.428261350,-92.887183900,38,,,,,,,,,,,,,
192,9,,,Pijijapán,Chiapas,México,15.684796060,-93.210894470,47,,,,,,,,,,,,,
192,10,,,Tonalá,Chiapas,México,16.091289780,-93.759986850,48,,,,,,,,,,,,,
192,11,,,Arriaga,Chiapas,México,16.239107940,-93.897479470,47,,,,,,,,,,,,,
192,12,,,San Pedro Tapanatepec,Oaxaca,México,16.369065090,-94.194518110,58,,,,,,,,,,,,,
192,13,,,Santo Domingo Zanatepec,Oaxaca,México,16.479813810,-94.350101490,68,,,,,,,,,,,,,
192,14,,,Santo Domingo Ingenio,Oaxaca,México,16.579115280,-94.777406930,37,,,,,,,,,,,,,
192,15,,,Ixtepec,Oaxaca,México,16.558967000,-95.096686000,63,3 días en un albergue,,,,,,,,,,,,
192,16,,,Santa María Huatulco,Oaxaca,México,15.830464000,-96.000000000,223,,"aprox. 2 días en pié, autobuses",,,,,,,,,,,
192,17,15 de oct,,Oaxaca,Oaxaca,México,17.068995000,-96.732456000,1570,,"5-6 días en pié, autobuses",,,,,,,,,,,
192,18,17 de oct,,Puebla,Puebla,México,19.038027380,-98.202552130,2145,,bus,,,,,,,,,,,
192,19,18 de oct,,CDMX,Estado de México,México,19.394545500,-99.115821210,2239,1 día,bus,,,,,,,,,,,
192,20,,,Querétaro,Querétaro,México,20.567063550,-100.387171000,1882,,,,,,,,,,,,,
192,21,18 ede oct,20 de oct,SLP,San Luis Potosi,México,22.168753080,-100.976702800,1870,3 días,,,,,,,,,,,,
192,22,21 de oct,,Saltillo,Coahuila,México,25.404099650,-101.024833500,1590,,tren,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
195,1,1/1/2000,11 de agosto,Barranquilla,dept del Atlántico,Colombia,10.985943230,-74.783471110,22,,,,,niña de 10 años en parte del trayecto,,DW,,,,,,
195,2,13 de agosto,13 de agosto,Necoclí,Antioquia,Colombia,8.424064000,8.748928000,5,,2 días en autobús,,,,,,,,,,,
195,3,,,punto de entrada a la selva,,,,,,,lancha,,,,,,,,,,,
195,4,,,campamente en la selva,,,,,,,cuatromoto,,,,,,,,,,,
195,5,,,,,frontera con Panamá,,,,2h,en pié,,,,,,,,,,,
195,6,,,campamento,,,,,,1 noche,,,,,,,,,,,,
195,7,,,campamento,,,,,,1 noche,"lancha, en pié","una cueva a 2h del campamento pasado, se quedaron ahí 4h, los encargado abusaron de los migrantes",,,,,,,,,,
195,8,,,Bajo Chiquito,Emberá-Wounaan,Panamá,8.457533557,-77.678325720,45,,en pié,,,,,,,,,,,
195,9,,,ONU,,,,,,1 noche,,,,,,,,,,,,
195,10,20-21 de agosto,,,frontera con Panamá,,,,,,autobús,,,,,,,,,,,
195,11,,,terminal,,,,,,1 noche,en pié,,,,,,,,,,,
195,12,,,,Costa Rica,,,,,,autobús,,,,,,,,,,,
195,13,,19 de sept,,frontera con Nicaragua,,,,,1 noche,autobús,,,,,,,,,,,
195,14,,22 de sept,,,frontera con Honduras,,,,3 días,autobús,,2-3 días cruzando Nicaragua,,,,,,,,,
195,15,25 de sept,,,,Guatemala,,,,,en pié,,,,,,,,,,,
195,16,30 de sept,,Ciudad Guatemala,Guatemala,Guatemala,14.621554770,-90.517284220,1495,"5 días - 2 en un refugio, luego en la calle o en hospedaje","lancha, en pié",,,,,,,,,,,
